ID,Creator/Property,youtube 2023-05 Views,youtube 2023-05 Views Growth,facebook 2023-05 Views,facebook 2023-05 Views Growth,instagram 2023-05 Views,instagram 2023-05 Views Growth,tiktok 2023-05 Views,tiktok 2023-05 Views Growth,twitter 2023-05 Views,twitter 2023-05 Views Growth,youtube 2023-05 V30,facebook 2023-05 V30,instagram 2023-05 V30,tiktok 2023-05 V30,youtube 2023-05 Engagements,facebook 2023-05 Engagements,instagram 2023-05 Engagements,twitter 2023-05 Engagements,tiktok 2023-05 Engagements,youtube 2023-05 E30,facebook 2023-05 E30,instagram 2023-05 E30,tiktok 2023-05 E30,youtube 2023-05 ER30,facebook 2023-05 ER30,instagram 2023-05 ER30,tiktok 2023-05 ER30,youtube 2023-05 Followers,youtube 2023-05 Followers Growth,facebook 2023-05 Followers,facebook 2023-05 Followers Growth,instagram 2023-05 Followers,instagram 2023-05 Followers Growth,twitter 2023-05 Followers,twitter 2023-05 Followers Growth,twitch 2023-05 Followers,twitch 2023-05 Followers Growth,tiktok 2023-05 Followers,tiktok 2023-05 Followers Growth,Creator/Property Type,2022-10 - 2023-04 Relevance Score,2022-10 - 2023-04 Viewing Affinity,2022-10 - 2023-04 Audience Overlap,2022-10 - 2023-04 Market Share
3i31CxW3AZ03Mdr2K01,Dr. Azadeh Shirazi,4495471.0,-0.6251654789812406,34.0,0.030303030303030304,,,8536843.0,-0.3462111253830368,,,27896.0,,,289004.0,73670.0,34.0,7578.0,,167089.0,526.0,,4225.0,7539.0,1.0477,,,0.5136000000000001,6200.0,-0.17333333333333334,0.0,,-43.0,-1.0101630820137084,,,,,0.0,,influencer,2.025576464972304,15.858781591612429,0.001354364522256173,0.1277258566978193
2k2Ff7LPjS03YMa1E01,Guilty Pleasures,217338.0,0.07818313506434234,,,,,,,,,33555.0,,,,7655.0,,,,,1333.0,,,,2.2084,,,,1300.0,0.3,,,,,,,,,,,influencer,2.024687995800819,15.855303178383876,0.001172681476587662,0.12769784172661872
733CVKg76203ZLFXf01,kardashorts,1381462.0,-0.8091969727020552,,,,,,,,,340008.0,,,,67212.0,,,,,22575.0,,,,3.6887,,,,1300.0,-0.7929936305732485,,,,,,,,,,,influencer,2.0227968754533423,15.84789678012658,0.0010488066727227681,0.12763819095477386
3wQvFjRms03Tg7z901,simpforkarev,255071.0,0.1424278119415419,,,,,,,,,,,,,4259.0,,,,,,,,,,,,,200.0,0.0,,,,,,,,,,,influencer,2.022425043489154,15.8464401273388,0.001354364522256173,0.12762645914396886
382MJHuS7E03WcASD01,Chelsea Lascher,9098776.0,0.9780614346787773,,,,,26136879.0,-0.5985491517301388,,,415875.0,,,3654806.0,464698.0,,,,2431956.0,17517.0,,,383192.0,2.3401,,,2.0639,40000.0,-0.13043478260869565,,,,,,,,,100000.0,-0.6666666666666666,influencer,2.021051376874565,15.841057622967538,0.001172681476587662,0.1275831087151842
4SCHNAFXd03RXgvC01,Reagan Baylee,737499.0,-0.2625784292649272,,,,,9018627.0,0.8425644474754455,,,3106.0,,,76228.0,28398.0,,182848.0,,290240.0,135.0,,2560.0,5091.0,2.4284,,,1.2986,600.0,-0.5384615384615384,,,2571.0,1.439278937381404,,,,,1700.0,1.125,influencer,2.0193806699463597,15.834508745293677,0.00364191923362788,0.12753036437246965
3GfMqjSJj03RLcp801,Suburb Talks,3554668.0,0.08591770754955898,,,,,25969372.0,0.2938792104405673,118.0,9.727272727272727,151289.0,,,1214863.0,72060.0,,9.0,1.0,4695315.0,4342.0,,,250634.0,1.5948,,,4.0612,26000.0,-0.13333333333333333,,,4440.0,-0.4282771053309297,39.0,0.25806451612903225,,,0.0,-1.0,influencer,2.018622659640073,15.831536584677186,0.0040961268477991575,0.1275064267352185
5v2HEimTLH03Z1ep401,britishvids,,,,,,,,,,,,,,,,,13027175.0,,,,,157414.0,,,,,,,,,,103967.0,-0.306118771440394,,,,,,,influencer,2.0171328781507167,15.825693520524752,0.0012304897183912792,0.12745936698032506
7Y331f1opn03S8EEb01,Tricia Martel (Evan),301734.0,-0.2025825275047636,,,,,,,,,73904.0,,,,6665.0,,,,,1931.0,,,,1.4516,,,,460.0,-0.09803921568627451,,,,,,,,,,,influencer,2.0165485548094773,15.823401159916303,0.0020480634238995788,0.12744090441932168
dsElANFWQo,Jess and Gabriel,2794216.0,-0.6492499374246994,77.0,3.2777777777777777,,,1718574.0,60.130935865969484,0.0,-1.0,343179.0,,,,119291.0,130.0,,0.0,170907.0,17375.0,,,,2.8129,,,,0.0,-1.0,0.0,,,,-63.0,,,,1400.0,,influencer,2.0149622826546763,15.817176375825069,0.0059955405070608635,0.1273907703105808
3fKH58JfX03ZH9jv01,The Urbanoire,537717.0,-0.5611841858293986,,,,,,,,,118380.0,,,,7652.0,,,,,2135.0,,,,1.0022,,,,1100.0,-0.4930875576036866,,,,,,,,,,,influencer,2.013754089593201,15.81243359020474,0.0016764390123048972,0.1273525721455458
3a2szAVCkQ03MFG9u01,Stephanie Harlowe,2729027.0,-0.1925788403901856,8216247.0,0.749047536431186,,,,,445.0,0.04460093896713615,315134.0,69796.0,,,121846.0,122627.0,25956.0,0.0,,18592.0,1115.0,1881.0,,3.2778,0.6266,,,7000.0,-0.2222222222222222,1266.0,1.6103092783505155,32.0,-0.8745098039215686,19.0,,,,4.0,0.3333333333333333,media company,2.013591088675398,15.811793617985613,0.0017920554959121315,0.1273474178403756
D4Ffg6zKQ03MTDcb01,Carrie Berk,784981.0,-0.7091244136491763,,,,,6495709.0,-0.448436571142685,,,3918.0,,,182705.0,23280.0,,79261.0,,481619.0,106.0,,13433.0,21690.0,1.514,,,2.337,200.0,-0.9411764705882353,,,-27178.0,,,,,,0.0,,influencer,2.013094421312308,15.809843448904942,0.0012965562804525559,0.1273317112733171
NS2Ld2ikB203UsCZZ01,Bree Star VFX,494316.0,-0.4967492868385313,,,,,,,,,42639.0,,,,7533.0,,,,,903.0,,,,1.177,,,,280.0,-0.3333333333333333,,,,,,,,,,,influencer,2.0092757246150543,15.794841257669143,0.0015443058881823438,0.1272108843537415
nBTETCevHO,SLICE n RICE,914679.0,-0.7115489956963144,1035271.0,-0.5451209749350374,,,1125838.0,-0.4739487741149293,251.0,82.66666666666667,309973.0,203158.0,,1280220.0,42818.0,39905.0,29483.0,23.0,72276.0,25408.0,4124.0,14910.0,164528.0,4.5539000000000005,0.7961,,2.5298,0.0,,0.0,,-2104.0,,-40.0,,,,800.0,-0.8333333333333334,influencer,2.0091997904210332,15.7945427969209,0.0026756957634817076,0.127208480565371
Qy2X13ddmE03YDPzD01,Shaz Retro Vibes ,89487.0,-0.9350913205576429,,,,,,,,,4944.0,,,,3278.0,,,,,116.0,,,,1.3101,,,,0.0,-1.0,,,,,,,,,,,influencer,2.006713564506791,15.784767522873004,0.0016021141299859608,0.127129750982962
5z9zD2AXC3,Backcountry,47336.0,-0.1453127256969522,2926.0,-0.9305153170268344,,,,,925.0,1.6428571428571428,4792.0,4693.0,,,768.0,922.0,48333.0,4.0,,75.0,36.0,2029.0,,0.8798,0.3043,,,200.0,1.0,2384.0,0.5380645161290323,5477.0,2.957369942196532,174.0,-0.6477732793522267,,,,,brand,2.0006416096891466,15.760868494934845,0.00142043108431745,0.12693726937269373
zIJjdYPTga,SHEIN.COM,74457645.0,-0.1545333942960607,4358097.0,1.0876481332539425,,,40576394.0,-0.3783489638279703,1083.0,-0.799741124260355,10864.0,467991.0,,504143.0,10678.0,50862.0,5035490.0,12.0,2384185.0,134.0,2804.0,47452.0,27471.0,0.686,0.23500000000000001,,1.0727,32000.0,0.6842105263157895,276465.0,-0.0006362035996110482,239253.0,-0.18875288213752883,12416.0,-0.028177833437695678,,,300000.0,-0.25,brand,1.9978528490818495,15.749879865923612,0.04717152531175159,0.12684876748834112
KEW9BjC7X7,Hannah Elise,756368.0,0.1339901079015348,,,,,,,0.0,,89703.0,,,,35495.0,,,0.0,,4884.0,,,,3.0252,,,,2000.0,0.0,,,,,0.0,,,,,,influencer,1.9960163137097364,15.742639126957545,0.0019737385415806424,0.12679045092838195
272EXg1dKs03UpYTW01,َ🧜🏾‍♀️,,,,,,,1093.0,0.1409185803757829,9209464.0,-0.018303469971555793,,,,,,,,1148868.0,27.0,,,,,,,,,,,,,,,2540.0,0.5994962216624685,,,1.0,0.0,influencer,1.9954948707994125,15.740582674887902,0.0011066149145263853,0.12677388836329234
alU3Wx6SRt,Ellbat,205977.0,0.042351524229788266,1.0,,,,41423.0,0.07578236592650305,0.0,,,,,33137.0,6628.0,0.0,175.0,0.0,1871.0,,,,3361.0,,,,1.9968,0.0,,0.0,,-385.0,,0.0,,118.0,0.02608695652173913,0.0,,influencer,1.9939630146754583,15.734539828676638,0.0016681806920472377,0.12672521957340024
zTGBwRn7d6,The Meticulous Manicurist Nail Tutorials,2513412.0,-0.07800561983228542,596362.0,1.1942659925970078,,,775126.0,-0.13388420517461966,0.0,,55614.0,5947.0,,18142.0,39836.0,18296.0,4090.0,0.0,7935.0,1704.0,82.0,249.0,468.0,1.7026,0.5425,,0.5087,4000.0,-0.2,347.0,0.788659793814433,103.0,-0.05504587155963303,0.0,,,,-1200.0,,influencer,1.9936443476979777,15.73328246368022,0.0012965562804525559,0.12671509281678772
dZX9XJBimd,JennaMarbles,2840466.0,-0.11938716921981822,0.0,,,,,,0.0,,,,,,27888.0,0.0,0.0,0.0,,,,,,,,,,-100000.0,,0.0,,0.0,,0.0,,,,0.0,,influencer,1.993509797685939,15.732751539228753,0.004740275827896606,0.12671081677704193
2SZ3Py8Pj03Wp7tu01,Mama Nurse Tina,2394496.0,-0.09532895020201647,,,,,7630667.0,1.093576902320265,,,59659.0,,,207177.0,163453.0,,,,823514.0,3890.0,,,22636.0,3.6227,,,2.1508,6100.0,0.07017543859649122,,,,,,,,,17400.0,0.5963302752293578,influencer,1.9933808183829567,15.732242579565488,0.0019159302997770254,0.12670671764063354
2UWSkmqO0q,MissouMakeup,3211580.0,-0.11108884544623944,12780185.0,-0.24526763674158764,,,5380177.0,-0.21301987980956294,0.0,,308110.0,396547.0,,517847.0,116109.0,184541.0,187757.0,0.0,382980.0,17188.0,4756.0,32728.0,26598.0,3.0993,0.47040000000000004,,1.0111,10000.0,0.0,0.0,,7540.0,-0.2122035315014105,0.0,,,,0.0,-1.0,influencer,1.991812014240336,15.726050670571956,0.00142043108431745,0.12665684830633284
4eAUffeZW03YcdFU01,Aestheticlover_200,19150.0,1.620057463401286,,,,,0.0,,,,1842.0,,,,828.0,,,,0.0,78.0,,,,2.3525,,,,0.0,,,,,,,,,,-1.0,,influencer,1.9890511421779127,15.715147867124664,0.0029977702535304318,0.12656903765690378
6o2aPMaJWb03Ya2Ze01,Learn with Mujtaba,45597.0,0.4478915280071129,,,,,,,,,,,,,1456.0,,,,,,,,,,,,,900.0,-0.2857142857142857,,,,,,,,,,,influencer,1.9882394502287302,15.71194102131972,0.001354364522256173,0.12654320987654322
S2eSyjs21W,Moda 2000 ♥ #1 Quince Shop,9767985.0,0.8285011883029656,4104.0,-0.5822050290135397,,,25009610.0,3.4502431568214695,,,261705.0,1152.0,,297015.0,615632.0,1102.0,1437608.0,,2291785.0,20260.0,38.0,29649.0,43756.0,4.3009,1.3106,,2.9,11000.0,0.5714285714285714,0.0,,18404.0,1.9808875931324912,,,,,100000.0,,brand,1.9881765128356608,15.711692339896171,0.0016103724502436205,0.12654120700843607
a8vUgyAqM03SBmik01,Maitri,1377762.0,0.1546336631340059,,,,,,,,,24529.0,,,,22142.0,,,,,588.0,,,,1.3336999999999999,,,,10000.0,0.1111111111111111,,,,,,,,,,,influencer,1.9875832980789376,15.709348206206792,0.0015443058881823438,0.12652232746955344
qaB4JeHii9,Wholesome Yum - Easy Healthy Recipes,103503.0,0.5515830185285123,166287.0,3.608841463414634,,,7792.0,0.08282379099499722,2.0,1.0,2487.0,2140.0,,885.0,2000.0,1262.0,1782.0,0.0,135.0,166.0,80.0,217.0,17.0,3.7207,1.4657,,0.3854,2500.0,0.041666666666666664,0.0,-1.0,172.0,,-29.0,,,,0.0,,influencer,1.985543856877619,15.7012865277911,0.0011644231563300025,0.12645739910313902
2n9MEM4En03W1BS301,Euphoric Ash,101092.0,0.2024741287022719,,,,,,,,,,,,,4510.0,,,,,,,,,,,,,2600.0,0.13043478260869565,,,,,,,,,,,influencer,1.984215600663735,15.69603385599671,0.0011066149145263853,0.12641509433962264
7JrC2m2PA03N5yWB01,Lisa Bilyeu,2201013.0,-0.597266515223181,0.0,-1.0,,,,,,,77524.0,,,,84249.0,0.0,891.0,,,4793.0,,,,3.4351000000000003,,,,14000.0,-0.6,0.0,,3348.0,-0.17638376383763837,,,,,45.0,,influencer,1.9837417864213398,15.694159702700471,0.002609629201420431,0.1264
CBlmWqLdIT,simplydaisy,489847.0,-0.027763057350124545,,,,,,,,,,,,,7787.0,,,,,,,,,,,,,3000.0,0.0,,,,,,,,,,,influencer,1.9826005571704404,15.68964469703226,0.0022958130316293665,0.12636363636363637
2PgiN7WaH03WBN9s01,Brendacurlstylist,2881434.0,-0.7927612429690762,,,,,992036.0,-0.5905692366869669,,,470941.0,,,641971.0,168290.0,,8417.0,,31807.0,26140.0,,618.0,69665.0,3.0837,,,2.1362,12800.0,-0.7750439367311072,,,975.0,-0.11121239744758432,,,,,2300.0,-0.4436381228834059,influencer,1.9815499202431666,15.685486949657031,0.0038236022792963913,0.12633015006821283
rvKHGdU1om,Betches Media,269657.0,0.4654554940247488,22299.0,-0.4947890706420771,,,15675609.0,-0.6217337252220784,346668.0,2.6138730492979034,3588.0,,,573055.0,8012.0,117.0,7711706.0,960.0,1243091.0,109.0,,116122.0,44633.0,1.6916,,,1.5332,300.0,0.5,-151.0,,21044.0,-0.15901370738920192,-1014.0,,,,11100.0,-0.6348684210526315,media company,1.9806695372439134,15.682002109312632,0.0016021141299859608,0.12630208333333334
XZZwkDbb303RM4W601,핸드메이드생활 프롬리얼,88337.0,-0.1841799039527152,,,,,2330.0,0.8896999188969992,,,6005.0,,,,3604.0,,29.0,,2.0,492.0,,,,4.5538,,,,1400.0,-0.3333333333333333,,,23.0,-0.6166666666666667,,,,,-100.0,,influencer,1.978802608425684,15.674609638395575,0.0010488066727227681,0.12624254473161034
